Tick,StoppedRobots,AvgDistance
1308,48,1.49796
1309,49,1.49822
1310,49,1.49848
1311,49,1.49875
1312,49,1.49903
1313,49,1.49932
1314,45,1.49961
1315,49,1.49995
1316,47,1.50031
1317,49,1.50064
1318,49,1.50097
1319,47,1.50129
1320,47,1.50162
1321,49,1.502
1322,48,1.50242
1323,49,1.50278
1324,49,1.50313
1325,49,1.50349
1326,49,1.50386
1327,48,1.50423
1328,47,1.5046
1329,49,1.50498
1330,49,1.50537
1331,49,1.50576
1332,48,1.50616
1333,49,1.50661
1334,47,1.507
1335,48,1.50732
1336,49,1.50766
1337,49,1.50817
1338,48,1.50872
1339,47,1.50938
1340,47,1.51001
1341,48,1.51075
1342,49,1.51149
1343,49,1.51224
1344,49,1.51299
1345,46,1.51374
1346,48,1.51484
1347,47,1.51602
1348,48,1.51706
1349,48,1.51783
1350,49,1.51855
1351,49,1.51926
1352,49,1.52001
1353,49,1.52077
1354,48,1.52153
1355,48,1.52229
1356,49,1.52304
1357,49,1.5238
1358,49,1.52456
1359,47,1.52533
1360,49,1.52492
1361,48,1.52441
1362,48,1.52441
1363,49,1.52441
1364,49,1.52441
1365,48,1.52441
1366,48,1.52432
1367,49,1.52411
1368,49,1.52381
1369,49,1.52341
1370,49,1.52292
1371,49,1.52239
1372,49,1.52165
1373,49,1.52089
1374,49,1.52014
1375,49,1.51938
1376,49,1.51862
1377,49,1.51787
1378,49,1.51711
1379,49,1.51636
1380,49,1.51561
1381,49,1.51486
1382,49,1.5141
1383,49,1.51335
1384,49,1.5126
1385,49,1.51185
1386,49,1.51111
1387,48,1.51036
1388,49,1.50961
1389,49,1.50887
1390,49,1.50812
1391,48,1.50738
1392,47,1.50664
1393,49,1.5059
1394,49,1.50516
1395,49,1.50442
1396,49,1.50385
1397,48,1.50332
1398,48,1.50269
1399,49,1.50178
1400,49,1.50098
1401,49,1.50033
1402,49,1.49971
1403,49,1.49909
1404,48,1.49847
1405,48,1.49785
1406,49,1.49665
1407,49,1.49534
1408,49,1.49466
1409,48,1.49406
1410,49,1.49346
1411,49,1.49286
1412,49,1.49227
1413,49,1.49168
1414,49,1.49109
1415,45,1.49051
1416,49,1.48999
1417,47,1.4895
1418,49,1.48895
1419,49,1.4884
1420,47,1.48784
1421,47,1.48728
1422,50,1.48677
1423,49,1.4863
1424,50,1.48622
1425,50,1.48622
1426,50,1.48622
1427,50,1.48622
1428,49,1.48622
1429,48,1.48622
1430,50,1.48622
1431,50,1.48622
1432,50,1.48622
1433,49,1.48622
1434,50,1.48629
1435,48,1.4864
1436,49,1.48634
1437,50,1.48623
1438,50,1.48622
1439,49,1.48622
1440,48,1.48613
1441,48,1.48598
1442,49,1.48596
1443,50,1.48596
1444,50,1.48596
1445,50,1.48596
1446,47,1.48596
1447,49,1.48624
1448,48,1.48625
1449,49,1.4865
1450,49,1.48656
1451,50,1.48653
1452,50,1.48647
1453,50,1.48647
1454,50,1.48647
1455,49,1.48647
1456,49,1.48647
1457,50,1.48647
1458,50,1.48647
1459,50,1.48647
1460,48,1.48647
1461,50,1.48646
1462,49,1.48645
1463,49,1.48645
1464,50,1.48645
1465,50,1.48645
1466,49,1.48645
1467,49,1.48645
1468,50,1.48641
1469,50,1.48644
1470,50,1.48644
1471,50,1.48644
1472,50,1.48644
1473,50,1.48644
1474,50,1.48644
1475,50,1.48644
1476,50,1.48644
1477,50,1.48644
1478,50,1.48644
1479,50,1.48644
1480,50,1.48644
1481,50,1.48644
1482,50,1.48644
1483,50,1.48644
1484,50,1.48644
1485,50,1.48644
1486,50,1.48644
1487,50,1.48644
1488,49,1.48644
1489,50,1.48644
1490,50,1.48644
1491,50,1.48644
